ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval
2017-12-29,2018-02-11,44,690,2017,12,29,5,2018,2,11,7,5
2017-12-29,2018-02-20,53,690,2017,12,29,5,2018,2,20,2,6
2017-12-29,2018-02-22,55,690,2017,12,29,5,2018,2,22,4,6
2017-12-29,2018-02-24,57,690,2017,12,29,5,2018,2,24,6,6
2017-12-29,2018-02-25,58,690,2017,12,29,5,2018,2,25,7,6
2017-12-29,2018-02-27,60,690,2017,12,29,5,2018,2,27,2,6
2017-12-29,2018-01-05,7,1230,2017,12,29,5,2018,1,5,5,1
2017-12-29,2018-01-12,14,1230,2017,12,29,5,2018,1,12,5,2
2017-12-29,2018-01-26,28,1230,2017,12,29,5,2018,1,26,5,3
2017-12-29,2018-01-05,7,1240,2017,12,29,5,2018,1,5,5,1
2017-12-29,2018-01-12,14,1240,2017,12,29,5,2018,1,12,5,2
2017-12-29,2018-01-26,28,1240,2017,12,29,5,2018,1,26,5,3
2017-12-29,2018-02-02,35,1240,2017,12,29,5,2018,2,2,5,4
2017-12-29,2018-02-09,42,1240,2017,12,29,5,2018,2,9,5,5
2017-12-30,2018-02-15,47,300,2017,12,30,6,2018,2,15,4,5
2017-12-30,2018-02-16,48,370,2017,12,30,6,2018,2,16,5,5
2017-12-30,2018-02-17,49,370,2017,12,30,6,2018,2,17,6,5
2017-12-30,2018-02-18,50,370,2017,12,30,6,2018,2,18,7,5
2017-12-30,2018-01-06,7,430,2017,12,30,6,2018,1,6,6,1
2017-12-30,2018-02-19,51,450,2017,12,30,6,2018,2,19,1,6
2017-12-30,2018-01-18,19,870,2017,12,30,6,2018,1,18,4,2
2017-12-30,2018-01-18,19,940,2017,12,30,6,2018,1,18,4,2
2017-12-30,2017-12-31,1,520,2017,12,30,6,2017,12,31,7,1
2017-12-30,2018-01-20,21,520,2017,12,30,6,2018,1,20,6,3
2017-12-30,2018-01-22,23,520,2017,12,30,6,2018,1,22,1,3
2017-12-30,2018-01-23,24,520,2017,12,30,6,2018,1,23,2,3
2017-12-30,2018-01-27,28,520,2017,12,30,6,2018,1,27,6,3
2017-12-30,2018-01-01,2,530,2017,12,30,6,2018,1,1,1,1
2017-12-30,2018-01-13,14,530,2017,12,30,6,2018,1,13,6,2
2017-12-30,2018-01-20,21,530,2017,12,30,6,2018,1,20,6,3
2017-12-30,2018-01-27,28,530,2017,12,30,6,2018,1,27,6,3
2017-12-30,2018-01-07,8,530,2017,12,30,6,2018,1,7,7,1
2017-12-30,2018-01-08,9,530,2017,12,30,6,2018,1,8,1,1
2017-12-30,2018-01-03,4,550,2017,12,30,6,2018,1,3,3,1
2017-12-30,2018-01-02,3,560,2017,12,30,6,2018,1,2,2,1
2017-12-30,2018-01-03,4,560,2017,12,30,6,2018,1,3,3,1
2017-12-30,2018-01-07,8,560,2017,12,30,6,2018,1,7,7,1
2017-12-30,2018-01-08,9,560,2017,12,30,6,2018,1,8,1,1
2017-12-30,2018-01-22,23,560,2017,12,30,6,2018,1,22,1,3
2017-12-30,2018-01-23,24,560,2017,12,30,6,2018,1,23,2,3
2017-12-30,2018-02-03,35,560,2017,12,30,6,2018,2,3,6,4
2017-12-30,2018-02-05,37,560,2017,12,30,6,2018,2,5,1,4
2017-12-30,2018-02-10,42,560,2017,12,30,6,2018,2,10,6,5
2017-12-30,2018-02-11,43,560,2017,12,30,6,2018,2,11,7,5
2017-12-30,2018-02-12,44,560,2017,12,30,6,2018,2,12,1,5
2017-12-30,2018-02-13,45,560,2017,12,30,6,2018,2,13,2,5
2017-12-30,2018-02-14,46,560,2017,12,30,6,2018,2,14,3,5
2017-12-30,2018-02-15,47,560,2017,12,30,6,2018,2,15,4,5
2017-12-30,2018-02-23,55,560,2017,12,30,6,2018,2,23,5,6
2017-12-30,2018-02-24,56,560,2017,12,30,6,2018,2,24,6,6
2017-12-30,2018-02-26,58,560,2017,12,30,6,2018,2,26,1,6
2017-12-30,2018-01-09,10,560,2017,12,30,6,2018,1,9,2,1
2017-12-30,2018-01-02,3,1060,2017,12,30,6,2018,1,2,2,1
2017-12-30,2018-01-17,18,760,2017,12,30,6,2018,1,17,3,2
2017-12-30,2018-01-24,25,760,2017,12,30,6,2018,1,24,3,3
2017-12-30,2018-01-25,26,760,2017,12,30,6,2018,1,25,4,3
2017-12-30,2018-01-10,11,780,2017,12,30,6,2018,1,10,3,2
2017-12-30,2018-01-11,12,780,2017,12,30,6,2018,1,11,4,2
2017-12-30,2018-01-10,11,820,2017,12,30,6,2018,1,10,3,2
2017-12-30,2018-01-11,12,820,2017,12,30,6,2018,1,11,4,2
2017-12-30,2018-01-17,18,820,2017,12,30,6,2018,1,17,3,2
2017-12-30,2018-01-24,25,820,2017,12,30,6,2018,1,24,3,3
2017-12-30,2018-01-25,26,820,2017,12,30,6,2018,1,25,4,3
2017-12-30,2018-01-31,32,820,2017,12,30,6,2018,1,31,3,4
2017-12-30,2018-02-01,33,820,2017,12,30,6,2018,2,1,4,4
2017-12-30,2018-02-07,39,820,2017,12,30,6,2018,2,7,3,4
2017-12-30,2018-02-08,40,820,2017,12,30,6,2018,2,8,4,4
2017-12-30,2018-02-21,53,820,2017,12,30,6,2018,2,21,3,6
2017-12-30,2018-02-28,60,820,2017,12,30,6,2018,2,28,3,6
2017-12-30,2018-01-29,30,620,2017,12,30,6,2018,1,29,1,3
2017-12-30,2018-01-30,31,620,2017,12,30,6,2018,1,30,2,4
2017-12-30,2018-01-14,15,640,2017,12,30,6,2018,1,14,7,2
2017-12-30,2018-01-15,16,640,2017,12,30,6,2018,1,15,1,2
2017-12-30,2018-01-16,17,640,2017,12,30,6,2018,1,16,2,2
2017-12-30,2018-01-21,22,640,2017,12,30,6,2018,1,21,7,3
2017-12-30,2018-01-28,29,640,2017,12,30,6,2018,1,28,7,3
2017-12-30,2018-01-04,5,680,2017,12,30,6,2018,1,4,4,1
2017-12-30,2018-01-04,5,690,2017,12,30,6,2018,1,4,4,1
2017-12-30,2018-01-09,10,690,2017,12,30,6,2018,1,9,2,1
2017-12-30,2018-01-14,15,690,2017,12,30,6,2018,1,14,7,2
2017-12-30,2018-01-15,16,690,2017,12,30,6,2018,1,15,1,2
2017-12-30,2018-01-16,17,690,2017,12,30,6,2018,1,16,2,2
2017-12-30,2018-01-21,22,690,2017,12,30,6,2018,1,21,7,3
2017-12-30,2018-01-28,29,690,2017,12,30,6,2018,1,28,7,3
2017-12-30,2018-01-29,30,690,2017,12,30,6,2018,1,29,1,3
2017-12-30,2018-01-30,31,690,2017,12,30,6,2018,1,30,2,4
2017-12-30,2018-02-04,36,690,2017,12,30,6,2018,2,4,7,4
2017-12-30,2018-02-06,38,690,2017,12,30,6,2018,2,6,2,4
2017-12-30,2018-02-20,52,690,2017,12,30,6,2018,2,20,2,6
2017-12-30,2018-02-22,54,690,2017,12,30,6,2018,2,22,4,6
2017-12-30,2018-02-25,57,690,2017,12,30,6,2018,2,25,7,6
2017-12-30,2018-02-27,59,690,2017,12,30,6,2018,2,27,2,6
2017-12-30,2018-02-23,55,690,2017,12,30,6,2018,2,23,5,6
2017-12-30,2018-01-05,6,1230,2017,12,30,6,2018,1,5,5,1
2017-12-30,2018-01-12,13,1230,2017,12,30,6,2018,1,12,5,2
2017-12-30,2018-01-26,27,1230,2017,12,30,6,2018,1,26,5,3
2017-12-30,2018-01-05,6,1240,2017,12,30,6,2018,1,5,5,1
2017-12-30,2018-01-12,13,1240,2017,12,30,6,2018,1,12,5,2
2017-12-30,2018-01-26,27,1240,2017,12,30,6,2018,1,26,5,3
2017-12-30,2018-02-02,34,1240,2017,12,30,6,2018,2,2,5,4
2017-12-30,2018-02-09,41,1240,2017,12,30,6,2018,2,9,5,5
2017-12-31,2018-02-15,46,300,2017,12,31,7,2018,2,15,4,5
2017-12-31,2018-02-16,47,370,2017,12,31,7,2018,2,16,5,5
2017-12-31,2018-02-17,48,370,2017,12,31,7,2018,2,17,6,5
2017-12-31,2018-02-18,49,370,2017,12,31,7,2018,2,18,7,5
2017-12-31,2018-01-06,6,430,2017,12,31,7,2018,1,6,6,1
2017-12-31,2018-01-18,18,870,2017,12,31,7,2018,1,18,4,2
2017-12-31,2018-01-20,20,520,2017,12,31,7,2018,1,20,6,2
2017-12-31,2018-01-22,22,520,2017,12,31,7,2018,1,22,1,3
2017-12-31,2018-01-23,23,520,2017,12,31,7,2018,1,23,2,3
2017-12-31,2018-01-27,27,520,2017,12,31,7,2018,1,27,6,3
2017-12-31,2018-01-07,7,530,2017,12,31,7,2018,1,7,7,1
2017-12-31,2018-01-08,8,530,2017,12,31,7,2018,1,8,1,1
2017-12-31,2018-01-09,9,530,2017,12,31,7,2018,1,9,2,1
2017-12-31,2018-01-13,13,530,2017,12,31,7,2018,1,13,6,2
2017-12-31,2018-01-02,2,550,2017,12,31,7,2018,1,2,2,1
2017-12-31,2018-01-03,3,550,2017,12,31,7,2018,1,3,3,1
2017-12-31,2018-02-03,34,560,2017,12,31,7,2018,2,3,6,4
2017-12-31,2018-02-10,41,560,2017,12,31,7,2018,2,10,6,5
2017-12-31,2018-02-11,42,560,2017,12,31,7,2018,2,11,7,5
2017-12-31,2018-02-12,43,560,2017,12,31,7,2018,2,12,1,5
2017-12-31,2018-02-13,44,560,2017,12,31,7,2018,2,13,2,5
2017-12-31,2018-02-14,45,560,2017,12,31,7,2018,2,14,3,5
2017-12-31,2018-02-19,50,560,2017,12,31,7,2018,2,19,1,5
2017-12-31,2018-02-23,54,560,2017,12,31,7,2018,2,23,5,6
2017-12-31,2018-02-24,55,560,2017,12,31,7,2018,2,24,6,6
2017-12-31,2018-02-26,57,560,2017,12,31,7,2018,2,26,1,6
2017-12-31,2018-01-17,17,760,2017,12,31,7,2018,1,17,3,2
2017-12-31,2018-01-24,24,760,2017,12,31,7,2018,1,24,3,3
2017-12-31,2018-01-25,25,760,2017,12,31,7,2018,1,25,4,3
2017-12-31,2018-01-10,10,780,2017,12,31,7,2018,1,10,3,1
2017-12-31,2018-01-11,11,780,2017,12,31,7,2018,1,11,4,2
2017-12-31,2018-01-31,31,820,2017,12,31,7,2018,1,31,3,4
2017-12-31,2018-02-01,32,820,2017,12,31,7,2018,2,1,4,4
2017-12-31,2018-02-07,38,820,2017,12,31,7,2018,2,7,3,4
2017-12-31,2018-02-08,39,820,2017,12,31,7,2018,2,8,4,4
2017-12-31,2018-02-21,52,820,2017,12,31,7,2018,2,21,3,6
2017-12-31,2018-02-28,59,820,2017,12,31,7,2018,2,28,3,6
2017-12-31,2018-03-01,60,820,2017,12,31,7,2018,3,1,4,6
2017-12-31,2018-01-29,29,620,2017,12,31,7,2018,1,29,1,3
2017-12-31,2018-01-30,30,620,2017,12,31,7,2018,1,30,2,3
2017-12-31,2018-01-14,14,640,2017,12,31,7,2018,1,14,7,2
2017-12-31,2018-01-15,15,640,2017,12,31,7,2018,1,15,1,2
2017-12-31,2018-01-16,16,640,2017,12,31,7,2018,1,16,2,2
2017-12-31,2018-01-21,21,640,2017,12,31,7,2018,1,21,7,3
2017-12-31,2018-01-28,28,640,2017,12,31,7,2018,1,28,7,3
2017-12-31,2018-01-29,29,640,2017,12,31,7,2018,1,29,1,3
2017-12-31,2018-01-01,1,660,2017,12,31,7,2018,1,1,1,1
2017-12-31,2018-01-14,14,660,2017,12,31,7,2018,1,14,7,2
2017-12-31,2018-01-04,4,680,2017,12,31,7,2018,1,4,4,1
2017-12-31,2018-02-04,35,690,2017,12,31,7,2018,2,4,7,4
2017-12-31,2018-02-05,36,690,2017,12,31,7,2018,2,5,1,4
2017-12-31,2018-02-06,37,690,2017,12,31,7,2018,2,6,2,4
2017-12-31,2018-02-20,51,690,2017,12,31,7,2018,2,20,2,6
2017-12-31,2018-02-22,53,690,2017,12,31,7,2018,2,22,4,6
2017-12-31,2018-02-25,56,690,2017,12,31,7,2018,2,25,7,6
2017-12-31,2018-02-27,58,690,2017,12,31,7,2018,2,27,2,6
2017-12-31,2018-01-05,5,1230,2017,12,31,7,2018,1,5,5,1
2017-12-31,2018-01-12,12,1230,2017,12,31,7,2018,1,12,5,2
2017-12-31,2018-01-26,26,1230,2017,12,31,7,2018,1,26,5,3
2017-12-31,2018-02-02,33,1240,2017,12,31,7,2018,2,2,5,4
2017-12-31,2018-02-09,40,1240,2017,12,31,7,2018,2,9,5,4
2018-01-01,2018-02-15,45,300,2018,1,1,1,2018,2,15,4,5
2018-01-01,2018-02-16,46,370,2018,1,1,1,2018,2,16,5,5
2018-01-01,2018-02-17,47,370,2018,1,1,1,2018,2,17,6,5
2018-01-01,2018-02-18,48,370,2018,1,1,1,2018,2,18,7,5
2018-01-01,2018-01-06,5,430,2018,1,1,1,2018,1,6,6,1
2018-01-01,2018-01-18,17,870,2018,1,1,1,2018,1,18,4,2
2018-01-01,2018-01-20,19,520,2018,1,1,1,2018,1,20,6,2
2018-01-01,2018-01-22,21,520,2018,1,1,1,2018,1,22,1,3
2018-01-01,2018-01-23,22,520,2018,1,1,1,2018,1,23,2,3
2018-01-01,2018-01-27,26,520,2018,1,1,1,2018,1,27,6,3
2018-01-01,2018-01-07,6,530,2018,1,1,1,2018,1,7,7,1
2018-01-01,2018-01-08,7,530,2018,1,1,1,2018,1,8,1,1
2018-01-01,2018-01-13,12,530,2018,1,1,1,2018,1,13,6,2
2018-01-01,2018-01-02,1,550,2018,1,1,1,2018,1,2,2,1
2018-01-01,2018-01-03,2,550,2018,1,1,1,2018,1,3,3,1
2018-01-01,2018-01-04,3,550,2018,1,1,1,2018,1,4,4,1
2018-01-01,2018-01-07,6,550,2018,1,1,1,2018,1,7,7,1
2018-01-01,2018-02-03,33,560,2018,1,1,1,2018,2,3,6,4
2018-01-01,2018-02-10,40,560,2018,1,1,1,2018,2,10,6,4
2018-01-01,2018-02-11,41,560,2018,1,1,1,2018,2,11,7,5
2018-01-01,2018-02-12,42,560,2018,1,1,1,2018,2,12,1,5
2018-01-01,2018-02-13,43,560,2018,1,1,1,2018,2,13,2,5
2018-01-01,2018-02-14,44,560,2018,1,1,1,2018,2,14,3,5
2018-01-01,2018-02-19,49,560,2018,1,1,1,2018,2,19,1,5
2018-01-01,2018-02-23,53,560,2018,1,1,1,2018,2,23,5,6
2018-01-01,2018-02-24,54,560,2018,1,1,1,2018,2,24,6,6
2018-01-01,2018-02-26,56,560,2018,1,1,1,2018,2,26,1,6
2018-01-01,2018-01-03,2,1070,2018,1,1,1,2018,1,3,3,1
2018-01-01,2018-01-17,16,760,2018,1,1,1,2018,1,17,3,2
2018-01-01,2018-01-24,23,760,2018,1,1,1,2018,1,24,3,3
2018-01-01,2018-01-25,24,760,2018,1,1,1,2018,1,25,4,3
2018-01-01,2018-01-10,9,780,2018,1,1,1,2018,1,10,3,1
2018-01-01,2018-01-11,10,780,2018,1,1,1,2018,1,11,4,1
2018-01-01,2018-01-31,30,820,2018,1,1,1,2018,1,31,3,3
2018-01-01,2018-02-01,31,820,2018,1,1,1,2018,2,1,4,4
2018-01-01,2018-02-07,37,820,2018,1,1,1,2018,2,7,3,4
2018-01-01,2018-02-08,38,820,2018,1,1,1,2018,2,8,4,4
2018-01-01,2018-02-21,51,820,2018,1,1,1,2018,2,21,3,6
2018-01-01,2018-02-28,58,820,2018,1,1,1,2018,2,28,3,6
2018-01-01,2018-03-01,59,820,2018,1,1,1,2018,3,1,4,6
2018-01-01,2018-01-30,29,620,2018,1,1,1,2018,1,30,2,3
2018-01-01,2018-01-15,14,640,2018,1,1,1,2018,1,15,1,2
2018-01-01,2018-01-16,15,640,2018,1,1,1,2018,1,16,2,2
2018-01-01,2018-01-21,20,640,2018,1,1,1,2018,1,21,7,2
2018-01-01,2018-01-28,27,640,2018,1,1,1,2018,1,28,7,3
2018-01-01,2018-01-29,28,640,2018,1,1,1,2018,1,29,1,3
2018-01-01,2018-01-30,29,640,2018,1,1,1,2018,1,30,2,3
2018-01-01,2018-01-09,8,660,2018,1,1,1,2018,1,9,2,1
2018-01-01,2018-01-14,13,660,2018,1,1,1,2018,1,14,7,2
2018-01-01,2018-01-15,14,660,2018,1,1,1,2018,1,15,1,2
2018-01-01,2018-01-04,3,680,2018,1,1,1,2018,1,4,4,1
2018-01-01,2018-02-04,34,690,2018,1,1,1,2018,2,4,7,4
2018-01-01,2018-02-05,35,690,2018,1,1,1,2018,2,5,1,4
2018-01-01,2018-02-06,36,690,2018,1,1,1,2018,2,6,2,4
2018-01-01,2018-02-20,50,690,2018,1,1,1,2018,2,20,2,5
2018-01-01,2018-02-22,52,690,2018,1,1,1,2018,2,22,4,6
2018-01-01,2018-02-25,55,690,2018,1,1,1,2018,2,25,7,6
2018-01-01,2018-02-27,57,690,2018,1,1,1,2018,2,27,2,6
2018-01-01,2018-01-05,4,1230,2018,1,1,1,2018,1,5,5,1
2018-01-01,2018-01-12,11,1230,2018,1,1,1,2018,1,12,5,2
2018-01-01,2018-01-26,25,1230,2018,1,1,1,2018,1,26,5,3
2018-01-01,2018-02-02,32,1240,2018,1,1,1,2018,2,2,5,4
2018-01-01,2018-02-09,39,1240,2018,1,1,1,2018,2,9,5,4
2018-01-01,2018-03-02,60,1240,2018,1,1,1,2018,3,2,5,6
2018-01-02,2018-02-15,44,300,2018,1,2,2,2018,2,15,4,5
2018-01-02,2018-02-17,46,370,2018,1,2,2,2018,2,17,6,5
2018-01-02,2018-02-18,47,370,2018,1,2,2,2018,2,18,7,5
2018-01-02,2018-01-06,4,430,2018,1,2,2,2018,1,6,6,1
2018-01-02,2018-01-13,11,430,2018,1,2,2,2018,1,13,6,2
2018-01-02,2018-01-18,16,870,2018,1,2,2,2018,1,18,4,2
2018-01-02,2018-02-20,49,940,2018,1,2,2,2018,2,20,2,5
2018-01-02,2018-01-20,18,520,2018,1,2,2,2018,1,20,6,2
2018-01-02,2018-01-22,20,520,2018,1,2,2,2018,1,22,1,2
2018-01-02,2018-01-23,21,520,2018,1,2,2,2018,1,23,2,3
2018-01-02,2018-01-27,25,520,2018,1,2,2,2018,1,27,6,3
2018-01-02,2018-01-08,6,530,2018,1,2,2,2018,1,8,1,1
2018-01-02,2018-01-13,11,530,2018,1,2,2,2018,1,13,6,2
2018-01-02,2018-01-09,7,530,2018,1,2,2,2018,1,9,2,1
2018-01-02,2018-01-03,1,550,2018,1,2,2,2018,1,3,3,1
2018-01-02,2018-01-04,2,550,2018,1,2,2,2018,1,4,4,1
2018-01-02,2018-01-07,5,550,2018,1,2,2,2018,1,7,7,1
2018-01-02,2018-01-08,6,550,2018,1,2,2,2018,1,8,1,1
2018-01-02,2018-01-09,7,560,2018,1,2,2,2018,1,9,2,1
2018-01-02,2018-02-03,32,560,2018,1,2,2,2018,2,3,6,4
2018-01-02,2018-02-10,39,560,2018,1,2,2,2018,2,10,6,4
2018-01-02,2018-02-11,40,560,2018,1,2,2,2018,2,11,7,4
2018-01-02,2018-02-12,41,560,2018,1,2,2,2018,2,12,1,5
2018-01-02,2018-02-13,42,560,2018,1,2,2,2018,2,13,2,5
2018-01-02,2018-02-14,43,560,2018,1,2,2,2018,2,14,3,5
2018-01-02,2018-02-16,45,560,2018,1,2,2,2018,2,16,5,5
2018-01-02,2018-02-19,48,560,2018,1,2,2,2018,2,19,1,5
2018-01-02,2018-02-23,52,560,2018,1,2,2,2018,2,23,5,6
2018-01-02,2018-02-24,53,560,2018,1,2,2,2018,2,24,6,6
2018-01-02,2018-02-26,55,560,2018,1,2,2,2018,2,26,1,6
2018-01-02,2018-03-03,60,560,2018,1,2,2,2018,3,3,6,6
2018-01-02,2018-01-05,3,1060,2018,1,2,2,2018,1,5,5,1
2018-01-02,2018-01-17,15,760,2018,1,2,2,2018,1,17,3,2
2018-01-02,2018-01-24,22,760,2018,1,2,2,2018,1,24,3,3
2018-01-02,2018-01-25,23,760,2018,1,2,2,2018,1,25,4,3
2018-01-02,2018-01-10,8,780,2018,1,2,2,2018,1,10,3,1
2018-01-02,2018-01-11,9,780,2018,1,2,2,2018,1,11,4,1
2018-01-02,2018-01-31,29,820,2018,1,2,2,2018,1,31,3,3
2018-01-02,2018-02-01,30,820,2018,1,2,2,2018,2,1,4,3
2018-01-02,2018-02-07,36,820,2018,1,2,2,2018,2,7,3,4
2018-01-02,2018-02-08,37,820,2018,1,2,2,2018,2,8,4,4
2018-01-02,2018-02-21,50,820,2018,1,2,2,2018,2,21,3,5
2018-01-02,2018-02-28,57,820,2018,1,2,2,2018,2,28,3,6
2018-01-02,2018-03-01,58,820,2018,1,2,2,2018,3,1,4,6
2018-01-02,2018-01-16,14,640,2018,1,2,2,2018,1,16,2,2
2018-01-02,2018-01-21,19,640,2018,1,2,2,2018,1,21,7,2
2018-01-02,2018-01-28,26,640,2018,1,2,2,2018,1,28,7,3
2018-01-02,2018-01-29,27,640,2018,1,2,2,2018,1,29,1,3
2018-01-02,2018-01-30,28,640,2018,1,2,2,2018,1,30,2,3
2018-01-02,2018-01-14,12,660,2018,1,2,2,2018,1,14,7,2
2018-01-02,2018-01-15,13,660,2018,1,2,2,2018,1,15,1,2
2018-01-02,2018-01-16,14,660,2018,1,2,2,2018,1,16,2,2
2018-01-02,2018-02-04,33,690,2018,1,2,2,2018,2,4,7,4
2018-01-02,2018-02-05,34,690,2018,1,2,2,2018,2,5,1,4
2018-01-02,2018-02-06,35,690,2018,1,2,2,2018,2,6,2,4
2018-01-02,2018-02-22,51,690,2018,1,2,2,2018,2,22,4,6
2018-01-02,2018-02-25,54,690,2018,1,2,2,2018,2,25,7,6
2018-01-02,2018-02-27,56,690,2018,1,2,2,2018,2,27,2,6
2018-01-02,2018-01-05,3,1230,2018,1,2,2,2018,1,5,5,1
2018-01-02,2018-01-12,10,1230,2018,1,2,2,2018,1,12,5,1
2018-01-02,2018-01-26,24,1230,2018,1,2,2,2018,1,26,5,3
2018-01-02,2018-02-02,31,1240,2018,1,2,2,2018,2,2,5,4
2018-01-02,2018-02-09,38,1240,2018,1,2,2,2018,2,9,5,4
2018-01-02,2018-03-02,59,1240,2018,1,2,2,2018,3,2,5,6
2018-01-03,2018-02-15,43,300,2018,1,3,3,2018,2,15,4,5
2018-01-03,2018-02-16,44,370,2018,1,3,3,2018,2,16,5,5
2018-01-03,2018-01-06,3,430,2018,1,3,3,2018,1,6,6,1
2018-01-03,2018-01-13,10,430,2018,1,3,3,2018,1,13,6,1
2018-01-03,2018-01-18,15,870,2018,1,3,3,2018,1,18,4,2
2018-01-03,2018-02-20,48,940,2018,1,3,3,2018,2,20,2,5
2018-01-03,2018-01-20,17,520,2018,1,3,3,2018,1,20,6,2
2018-01-03,2018-01-23,20,520,2018,1,3,3,2018,1,23,2,2
2018-01-03,2018-01-27,24,520,2018,1,3,3,2018,1,27,6,3
2018-01-03,2018-01-09,6,530,2018,1,3,3,2018,1,9,2,1
2018-01-03,2018-01-04,1,550,2018,1,3,3,2018,1,4,4,1
2018-01-03,2018-01-08,5,550,2018,1,3,3,2018,1,8,1,1
2018-01-03,2018-01-07,4,550,2018,1,3,3,2018,1,7,7,1
2018-01-03,2018-01-09,6,550,2018,1,3,3,2018,1,9,2,1
2018-01-03,2018-02-03,31,560,2018,1,3,3,2018,2,3,6,4
2018-01-03,2018-02-10,38,560,2018,1,3,3,2018,2,10,6,4
2018-01-03,2018-02-11,39,560,2018,1,3,3,2018,2,11,7,4
2018-01-03,2018-02-12,40,560,2018,1,3,3,2018,2,12,1,4
2018-01-03,2018-02-13,41,560,2018,1,3,3,2018,2,13,2,5
2018-01-03,2018-02-14,42,560,2018,1,3,3,2018,2,14,3,5
2018-01-03,2018-02-17,45,560,2018,1,3,3,2018,2,17,6,5
2018-01-03,2018-02-18,46,560,2018,1,3,3,2018,2,18,7,5
2018-01-03,2018-02-19,47,560,2018,1,3,3,2018,2,19,1,5
2018-01-03,2018-02-23,51,560,2018,1,3,3,2018,2,23,5,6
2018-01-03,2018-02-24,52,560,2018,1,3,3,2018,2,24,6,6
2018-01-03,2018-02-26,54,560,2018,1,3,3,2018,2,26,1,6
2018-01-03,2018-03-03,59,560,2018,1,3,3,2018,3,3,6,6
2018-01-03,2018-01-05,2,1060,2018,1,3,3,2018,1,5,5,1
2018-01-03,2018-01-17,14,760,2018,1,3,3,2018,1,17,3,2
2018-01-03,2018-01-24,21,760,2018,1,3,3,2018,1,24,3,3
2018-01-03,2018-01-25,22,760,2018,1,3,3,2018,1,25,4,3
2018-01-03,2018-01-10,7,780,2018,1,3,3,2018,1,10,3,1
2018-01-03,2018-01-11,8,780,2018,1,3,3,2018,1,11,4,1
2018-01-03,2018-01-17,14,780,2018,1,3,3,2018,1,17,3,2
2018-01-03,2018-01-31,28,820,2018,1,3,3,2018,1,31,3,3
2018-01-03,2018-02-01,29,820,2018,1,3,3,2018,2,1,4,3
2018-01-03,2018-02-07,35,820,2018,1,3,3,2018,2,7,3,4
2018-01-03,2018-02-08,36,820,2018,1,3,3,2018,2,8,4,4
2018-01-03,2018-02-21,49,820,2018,1,3,3,2018,2,21,3,5
2018-01-03,2018-02-28,56,820,2018,1,3,3,2018,2,28,3,6
2018-01-03,2018-03-01,57,820,2018,1,3,3,2018,3,1,4,6
2018-01-03,2018-01-21,18,640,2018,1,3,3,2018,1,21,7,2
2018-01-03,2018-01-22,19,640,2018,1,3,3,2018,1,22,1,2
2018-01-03,2018-01-28,25,640,2018,1,3,3,2018,1,28,7,3
2018-01-03,2018-01-29,26,640,2018,1,3,3,2018,1,29,1,3
2018-01-03,2018-01-30,27,640,2018,1,3,3,2018,1,30,2,3
2018-01-03,2018-01-14,11,660,2018,1,3,3,2018,1,14,7,2
2018-01-03,2018-01-15,12,660,2018,1,3,3,2018,1,15,1,2
2018-01-03,2018-01-16,13,660,2018,1,3,3,2018,1,16,2,2
2018-01-03,2018-01-07,4,680,2018,1,3,3,2018,1,7,7,1
2018-01-03,2018-02-04,32,690,2018,1,3,3,2018,2,4,7,4
2018-01-03,2018-02-05,33,690,2018,1,3,3,2018,2,5,1,4
2018-01-03,2018-02-06,34,690,2018,1,3,3,2018,2,6,2,4
2018-01-03,2018-02-22,50,690,2018,1,3,3,2018,2,22,4,5
2018-01-03,2018-02-25,53,690,2018,1,3,3,2018,2,25,7,6
2018-01-03,2018-02-27,55,690,2018,1,3,3,2018,2,27,2,6
2018-01-03,2018-03-04,60,690,2018,1,3,3,2018,3,4,7,6
2018-01-03,2018-02-19,47,690,2018,1,3,3,2018,2,19,1,5
2018-01-03,2018-01-12,9,1230,2018,1,3,3,2018,1,12,5,1
2018-01-03,2018-01-26,23,1230,2018,1,3,3,2018,1,26,5,3
2018-01-03,2018-02-02,30,1240,2018,1,3,3,2018,2,2,5,3
2018-01-03,2018-02-09,37,1240,2018,1,3,3,2018,2,9,5,4
2018-01-03,2018-03-02,58,1240,2018,1,3,3,2018,3,2,5,6
2018-01-04,2018-02-15,42,300,2018,1,4,4,2018,2,15,4,5
2018-01-04,2018-02-16,43,370,2018,1,4,4,2018,2,16,5,5
2018-01-04,2018-01-06,2,430,2018,1,4,4,2018,1,6,6,1
2018-01-04,2018-01-13,9,430,2018,1,4,4,2018,1,13,6,1
2018-01-04,2018-01-18,14,870,2018,1,4,4,2018,1,18,4,2
2018-01-04,2018-01-18,14,890,2018,1,4,4,2018,1,18,4,2
2018-01-04,2018-02-20,47,940,2018,1,4,4,2018,2,20,2,5
2018-01-04,2018-01-20,16,520,2018,1,4,4,2018,1,20,6,2
2018-01-04,2018-01-23,19,520,2018,1,4,4,2018,1,23,2,2
2018-01-04,2018-01-27,23,520,2018,1,4,4,2018,1,27,6,3
2018-01-04,2018-01-07,3,550,2018,1,4,4,2018,1,7,7,1
2018-01-04,2018-01-08,4,550,2018,1,4,4,2018,1,8,1,1
