grab_date,flight_date,remain_day,flight_no,start_airport,arrival_airport,DC_CABIN,DC_PRICE
2017/1/23,2017/2/19,27,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/2/9,17,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/2/14,22,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/2/24,32,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/2/15,23,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/2/25,33,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/3/1,37,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/3/6,42,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/2/22,30,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/2/23,31,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/3/9,45,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/3/8,44,CA1883,PEK,SHA,\N,\N
2017/1/23,2017/3/5,41,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/1/31,7,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/1/30,6,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/2,9,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/3,10,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/6,13,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/4,11,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/1/25,1,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/5,12,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/8,15,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/10,17,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/17,24,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/21,28,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/13,20,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/15,22,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/27,34,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/18,25,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/22,29,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/3/5,40,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/3/2,37,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/20,27,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/3/6,41,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/3/8,43,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/3/7,42,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/2/14,21,CA1883,PEK,SHA,\N,\N
2017/1/24,2017/3/1,36,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/1/27,2,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/1/30,5,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/1/31,6,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/1,7,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/6,12,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/11,17,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/9,15,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/13,19,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/18,24,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/16,22,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/20,26,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/19,25,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/3/1,35,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/25,31,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/27,33,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/3/4,38,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/2/28,34,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/3/3,37,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/3/6,40,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/3/11,45,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/1/26,1,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/3/10,44,CA1883,PEK,SHA,\N,\N
2017/1/25,2017/3/2,36,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/3,8,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/10,15,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/2,7,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/15,20,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/19,24,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/18,23,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/13,18,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/14,19,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/11,16,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/7,12,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/25,30,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/8,13,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/17,22,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/21,26,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/28,33,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/3/8,41,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/3/12,45,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/3/7,40,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/3/4,37,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/3/1,34,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/3/9,42,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/3/5,38,CA1883,PEK,SHA,\N,\N
2017/1/26,2017/2/23,28,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/1/28,1,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/1/29,2,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/1,5,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/1/30,3,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/8,12,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/2,6,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/1/31,4,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/4,8,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/14,18,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/13,17,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/18,22,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/6,10,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/19,23,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/3/2,34,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/25,29,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/3/3,35,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/22,26,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/12,16,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/21,25,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/3/6,38,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/2/16,20,CA1883,PEK,SHA,\N,\N
2017/1/27,2017/3/12,44,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/1/31,3,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/10,13,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/9,12,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/14,17,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/16,19,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/5,8,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/11,14,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/4,7,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/8,39,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/18,21,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/19,22,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/4,35,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/5,36,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/6,37,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/2,33,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/7,38,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/9,40,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/13,44,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/2/28,31,CA1883,PEK,SHA,\N,\N
2017/1/28,2017/3/14,45,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/1/30,1,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/1/31,2,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/3,5,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/14,16,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/16,18,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/5,7,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/20,22,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/23,25,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/10,12,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/12,14,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/15,17,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/3/1,31,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/27,29,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/3/11,41,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/28,30,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/3/10,40,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/3/14,44,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/3/15,45,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/2/17,19,CA1883,PEK,SHA,\N,\N
2017/1/29,2017/3/5,35,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/11,12,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/12,13,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/4,5,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/6,7,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/1/31,1,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/17,18,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/16,17,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/23,24,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/13,14,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/3,32,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/11,40,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/10,39,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/12,41,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/5,34,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/16,45,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/8,37,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/13,42,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/15,44,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/3/14,43,CA1883,PEK,SHA,\N,\N
2017/1/30,2017/2/19,20,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/2,2,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/3,3,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/9,9,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/8,8,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/5,5,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/14,14,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/15,15,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/21,21,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/18,18,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/7,7,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/24,24,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/17,17,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/20,20,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/10,10,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/3,31,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/26,26,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/15,43,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/25,25,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/2/27,27,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/8,36,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/9,37,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/17,45,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/4,32,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/13,41,CA1883,PEK,SHA,\N,\N
2017/1/31,2017/3/16,44,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/5,4,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/8,7,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/12,11,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/14,13,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/16,15,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/27,26,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/19,18,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/25,24,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/2/22,21,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/3/12,39,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/3/11,38,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/3/15,42,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/3/17,44,CA1883,PEK,SHA,\N,\N
2017/2/1,2017/3/14,41,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/8,6,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/13,11,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/15,13,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/10,8,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/24,22,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/12,10,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/17,15,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/18,16,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/23,21,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/16,14,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/20,18,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/5,3,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/25,23,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/1,27,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/2/26,24,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/12,38,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/17,43,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/10,36,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/14,40,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/15,41,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/4,30,CA1883,PEK,SHA,\N,\N
2017/2/2,2017/3/9,35,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/7,4,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/9,6,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/11,8,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/25,22,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/12,9,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/17,14,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/8,5,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/27,24,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/19,16,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/3/13,38,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/3/17,42,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/5,2,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/21,18,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/2/22,19,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/3/9,34,CA1883,PEK,SHA,\N,\N
2017/2/3,2017/3/20,45,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/7,3,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/9,5,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/13,9,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/5,1,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/6,2,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/19,15,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/11,7,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/12,8,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/10,6,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/21,17,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/22,18,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/20,16,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/18,14,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/16,12,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/1,25,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/27,23,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/10,34,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/11,35,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/4,28,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/19,43,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/13,37,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/8,32,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/17,41,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/7,31,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/20,44,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/2/23,19,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/6,30,CA1883,PEK,SHA,\N,\N
2017/2/4,2017/3/15,39,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/7,2,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/8,3,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/10,5,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/6,1,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/18,13,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/21,16,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/11,6,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/24,19,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/12,7,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/14,9,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/28,23,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/2,25,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/15,10,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/3,26,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/9,32,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/14,37,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/10,33,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/16,39,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/18,41,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/20,43,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/20,15,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/8,31,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/26,21,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/15,38,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/22,45,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/2/16,11,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/1,24,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/13,36,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/17,40,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/19,42,CA1883,PEK,SHA,\N,\N
2017/2/5,2017/3/21,44,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/10,4,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/16,10,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/17,11,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/7,1,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/21,15,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/20,14,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/23,17,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/22,16,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/11,5,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/25,19,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/15,9,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/12,6,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/1,23,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/5,27,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/6,28,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/27,21,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/9,31,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/11,33,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/13,35,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/17,39,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/22,44,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/14,36,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/16,38,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/18,40,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/8,2,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/13,7,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/3,25,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/7,29,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/2/9,3,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/15,37,CA1883,PEK,SHA,\N,\N
2017/2/6,2017/3/20,42,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/10,3,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/14,7,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/18,11,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/21,14,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/11,4,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/22,15,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/9,2,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/26,19,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/25,18,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/27,20,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/2,23,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/10,31,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/15,36,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/14,35,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/24,17,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/19,40,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/21,42,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/5,26,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/8,29,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/20,41,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/24,45,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/7,28,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/16,9,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/20,13,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/19,12,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/23,16,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/2/8,1,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/11,32,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/17,38,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/22,43,CA1883,PEK,SHA,\N,\N
2017/2/7,2017/3/23,44,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/11,3,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/14,6,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/17,9,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/12,4,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/20,12,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/9,1,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/19,11,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/21,13,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/13,5,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/16,8,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/27,19,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/18,10,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/28,20,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/3,23,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/22,14,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/1,21,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/4,24,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/7,27,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/6,26,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/21,41,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/24,16,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/8,28,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/12,32,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/20,40,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/16,36,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/22,42,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/24,44,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/2/26,18,CA1883,PEK,SHA,\N,\N
2017/2/8,2017/3/11,31,CA1883,PEK,SHA,\N,\N
2017/2/9,2017/2/22,13,CA1883,PEK,SHA,\N,\N
2017/2/9,2017/2/14,5,CA1883,PEK,SHA,\N,\N
2017/2/9,2017/2/15,6,CA1883,PEK,SHA,\N,\N
2017/2/9,2017/2/17,8,CA1883,PEK,SHA,\N,\N
2017/2/9,2017/3/10,29,CA1883,PEK,SHA,\N,\N
