ticket_date,flight_date,remain_day,valid_price,ticket_year,ticket_month,ticket_day,ticket_weekday,flight_year,flight_month,flight_day,flight_weekday,remain_day_interval,lowest_price,ave_price,ave_valid_price,ave_price_monday,ave_price_lastmon
2017/11/20,2017/12/11,21,500,2017,11,20,1,2017,12,11,1,3,500,484.5,705.9375,691.6761848209221,718.4941794389972
2017/11/19,2017/12/11,22,500,2017,11,19,7,2017,12,11,1,3,500,484.1025641025641,680.9090909090909,660.634251250105,683.7295259788893
2017/11/18,2017/12/11,23,500,2017,11,18,6,2017,12,11,1,3,500,483.6842105263158,688.75,670.9440894905531,695.1851689725909
2017/11/17,2017/12/11,24,500,2017,11,17,5,2017,12,11,1,3,500,483.2432432432432,684.6875,666.9568436098042,693.9669449554412
2017/11/16,2017/12/11,25,500,2017,11,16,4,2017,12,11,1,3,500,482.77777777777777,684.6875,666.4520482653704,692.8548576485008
2017/11/15,2017/12/11,26,500,2017,11,15,3,2017,12,11,1,3,500,482.2857142857143,696.875,672.8601659695408,661.607826048308
2017/11/14,2017/12/11,27,500,2017,11,14,2,2017,12,11,1,3,500,481.7647058823529,696.875,672.1339577497668,674.9205076233065
2017/11/13,2017/12/11,28,500,2017,11,13,1,2017,12,11,1,3,500,481.2121212121212,710.0,687.8515963203464,725.0617566797001
2017/11/12,2017/12/11,29,500,2017,11,12,7,2017,12,11,1,3,500,480.625,686.4705882352941,664.2424078588655,668.7050953079179
2017/11/11,2017/12/11,30,480,2017,11,11,6,2017,12,11,1,3,480,480.0,663.4375,661.1687247983871,686.8387096774193
2017/11/10,2017/12/11,31,480,2017,11,10,5,2017,12,11,1,4,480,480.0,666.7741935483871,668.7956989247313,700.0666666666667
2017/11/9,2017/12/11,32,480,2017,11,9,4,2017,12,11,1,4,480,480.0,666.7741935483871,668.8654060066741,700.2183908045976
2017/11/8,2017/12/11,33,480,2017,11,8,3,2017,12,11,1,4,480,480.0,666.7741935483871,668.9400921658986,700.3809523809523
2017/11/7,2017/12/11,34,480,2017,11,7,2,2017,12,11,1,4,480,480.0,666.7741935483871,669.020310633214,700.4938271604939
2017/11/6,2017/12/11,35,480,2017,11,6,1,2017,12,11,1,4,480,480.0,666.7741935483871,669.106699751861,700.6153846153845
2017/11/5,2017/12/11,36,480,2017,11,5,7,2017,12,11,1,4,480,480.0,666.7741935483871,669.2,700.7466666666668
2017/11/4,2017/12/11,37,480,2017,11,4,6,2017,12,11,1,4,480,480.0,666.7741935483871,669.3010752688172,700.8888888888889
2017/11/3,2017/12/11,38,480,2017,11,3,5,2017,12,11,1,4,480,480.0,666.7741935483871,669.4109396914447,701.0434782608696
2017/11/2,2017/12/11,39,480,2017,11,2,4,2017,12,11,1,4,480,480.0,666.7741935483871,669.5307917888563,701.2121212121212
2017/11/1,2017/12/11,40,480,2017,11,1,3,2017,12,11,1,4,480,480.0,668.3870967741935,669.6620583717357,701.3968253968254
2017/10/31,2017/12/11,41,480,2017,10,31,2,2017,12,11,1,5,480,480.0,668.3870967741935,669.7258064516129,701.6
2017/10/30,2017/12/11,42,480,2017,10,30,1,2017,12,11,1,5,480,480.0,668.3870967741935,669.7962648556876,701.8245614035089
2017/10/29,2017/12/11,43,480,2017,10,29,7,2017,12,11,1,5,480,480.0,668.3870967741935,669.8745519713262,702.0740740740741
2017/10/28,2017/12/11,44,480,2017,10,28,6,2017,12,11,1,5,480,480.0,668.3870967741935,669.9620493358634,702.3529411764705
2017/10/27,2017/12/11,45,480,2017,10,27,5,2017,12,11,1,5,480,480.0,668.3870967741935,670.0604838709677,702.6666666666666
2017/10/26,2017/12/11,46,480,2017,10,26,4,2017,12,11,1,5,480,480.0,668.3870967741935,670.1720430107526,702.7555555555556
2017/10/25,2017/12/11,47,480,2017,10,25,3,2017,12,11,1,5,480,480.0,668.3870967741935,670.2995391705069,702.857142857143
2017/10/24,2017/12/11,48,480,2017,10,24,2,2017,12,11,1,5,480,480.0,671.9354838709677,670.4466501240696,703.2564102564104
2017/10/23,2017/12/11,49,480,2017,10,23,1,2017,12,11,1,5,480,480.0,670.3225806451613,670.3225806451613,703.5277777777777
2017/10/22,2017/12/11,50,480,2017,10,22,7,2017,12,11,1,5,480,480.0,670.3225806451613,670.3225806451613,703.7878787878788
2017/10/21,2017/12/11,51,480,2017,10,21,6,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,704.1
2017/10/20,2017/12/11,52,480,2017,10,20,5,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,704.4814814814814
2017/10/19,2017/12/11,53,480,2017,10,19,4,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,704.875
2017/10/18,2017/12/11,54,480,2017,10,18,3,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,705.3809523809523
2017/10/17,2017/12/11,55,480,2017,10,17,2,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,706.0
2017/10/16,2017/12/11,56,480,2017,10,16,1,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,706.4
2017/10/15,2017/12/11,57,480,2017,10,15,7,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,706.75
2017/10/14,2017/12/11,58,480,2017,10,14,6,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,706.5555555555555
2017/10/13,2017/12/11,59,480,2017,10,13,5,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,707.6666666666666
2017/10/12,2017/12/11,60,480,2017,10,12,4,2017,12,11,1,6,480,480.0,670.3225806451613,670.3225806451613,708.0
2017/11/7,2017/11/8,1,1060,2017,11,7,2,2017,11,8,3,1,1060,754.0425531914893,925.0,729.5266715159544,792.7448080431827
2017/11/6,2017/11/8,2,1060,2017,11,6,1,2017,11,8,3,1,1060,747.3913043478261,912.6666666666666,725.650563097381,806.5019659448319
2017/11/5,2017/11/8,3,1060,2017,11,5,7,2017,11,8,3,1,1060,740.4444444444445,901.6666666666666,721.787588219653,806.4686224373726
2017/11/4,2017/11/8,4,1060,2017,11,4,6,2017,11,8,3,1,1060,733.1818181818181,882.0,718.0234559322145,803.9486362493715
2017/11/3,2017/11/8,5,810,2017,11,3,5,2017,11,8,3,1,810,725.5813953488372,798.0,714.5167568887301,706.8205306045863
2017/11/2,2017/11/8,6,810,2017,11,2,4,2017,11,8,3,1,810,723.5714285714286,800.3333333333334,712.728792543471,717.3483832261406
2017/11/1,2017/11/8,7,780,2017,11,1,3,2017,11,8,3,1,780,721.4634146341464,733.3333333333334,710.7895099972691,871.4683863087395
2017/10/31,2017/11/8,8,780,2017,10,31,2,2017,11,8,3,1,780,720.0,742.0,710.2554966514017,722.6083723826409
2017/10/30,2017/11/8,9,780,2017,10,30,1,2017,11,8,3,1,780,718.4615384615385,745.3333333333334,709.525729447285,725.5645520339159
2017/10/29,2017/11/8,10,780,2017,10,29,7,2017,11,8,3,1,780,716.8421052631579,744.1379310344828,708.4277999343891,699.2668811471642
2017/10/28,2017/11/8,11,780,2017,10,28,6,2017,11,8,3,2,780,715.1351351351351,742.8571428571429,707.410250324146,685.020186988937
2017/10/27,2017/11/8,12,780,2017,10,27,5,2017,11,8,3,2,780,713.3333333333334,729.6296296296297,687.1692834900454,699.8562816583145
2017/10/26,2017/11/8,13,780,2017,10,26,4,2017,11,8,3,2,780,711.4285714285714,741.9230769230769,693.7347181858823,695.8376632848689
2017/10/25,2017/11/8,14,780,2017,10,25,3,2017,11,8,3,2,780,709.4117647058823,737.6,696.199262139167,741.6858191803758
2017/10/24,2017/11/8,15,740,2017,10,24,2,2017,11,8,3,2,740,707.2727272727273,712.5,699.2298701209426,679.9763018941471
2017/10/23,2017/11/8,16,740,2017,10,23,1,2017,11,8,3,2,740,706.25,716.5217391304348,703.3053252950866,693.7025616543666
2017/10/13,2017/11/8,26,740,2017,10,13,5,2017,11,8,3,3,740,705.1612903225806,684.2857142857143,661.607826048308,778.6018397127505
2017/10/8,2017/11/8,31,700,2017,10,8,7,2017,11,8,3,4,700,704.0,695.6666666666666,700.0666666666667,786.4354450161057
2017/10/7,2017/11/8,32,700,2017,10,7,6,2017,11,8,3,4,700,704.1379310344828,695.6666666666666,700.2183908045976,788.6893089490007
2017/10/6,2017/11/8,33,700,2017,10,6,5,2017,11,8,3,4,700,704.2857142857143,697.3333333333334,700.3809523809523,787.9101303462294
2017/10/5,2017/11/8,34,700,2017,10,5,4,2017,11,8,3,4,700,704.4444444444445,697.3333333333334,700.4938271604939,787.0102707535586
2017/10/4,2017/11/8,35,700,2017,10,4,3,2017,11,8,3,4,700,704.6153846153846,697.3333333333334,700.6153846153845,781.8190675155049
2017/10/3,2017/11/8,36,700,2017,10,3,2,2017,11,8,3,4,700,704.8,697.3333333333334,700.7466666666668,785.9431905476625
2017/10/2,2017/11/8,37,700,2017,10,2,1,2017,11,8,3,4,700,705.0,697.3333333333334,700.8888888888889,797.7530276433881
2017/10/1,2017/11/8,38,700,2017,10,1,7,2017,11,8,3,4,700,705.2173913043479,697.3333333333334,701.0434782608696,803.2621342736142
2017/9/30,2017/11/8,39,700,2017,9,30,6,2017,11,8,3,4,700,705.4545454545455,697.3333333333334,701.2121212121212,815.848005114932
2017/9/29,2017/11/8,40,700,2017,9,29,5,2017,11,8,3,4,700,705.7142857142857,697.3333333333334,701.3968253968254,822.1331662837144
2017/9/28,2017/11/8,41,700,2017,9,28,4,2017,11,8,3,5,700,706.0,697.3333333333334,701.6,827.2264260762713
2017/9/27,2017/11/8,42,700,2017,9,27,3,2017,11,8,3,5,700,706.3157894736842,697.3333333333334,701.8245614035089,849.0869200865942
2017/9/26,2017/11/8,43,700,2017,9,26,2,2017,11,8,3,5,700,706.6666666666666,697.3333333333334,702.0740740740741,853.9580367459622
2017/9/25,2017/11/8,44,700,2017,9,25,1,2017,11,8,3,5,700,707.0588235294117,697.3333333333334,702.3529411764705,857.4882247095869
2017/9/24,2017/11/8,45,700,2017,9,24,7,2017,11,8,3,5,700,707.5,701.3333333333334,702.6666666666666,865.3902714932128
2017/9/23,2017/11/8,46,700,2017,9,23,6,2017,11,8,3,5,700,708.0,701.3333333333334,702.7555555555556,863.6862088585434
2017/9/22,2017/11/8,47,700,2017,9,22,5,2017,11,8,3,5,700,708.5714285714286,697.6666666666666,702.857142857143,866.7411508559467
2017/9/21,2017/11/8,48,700,2017,9,21,4,2017,11,8,3,5,700,709.2307692307693,700.0,703.2564102564104,876.0570381998954
2017/9/20,2017/11/8,49,700,2017,9,20,3,2017,11,8,3,5,700,710.0,700.6666666666666,703.5277777777777,890.1364801864802
2017/9/19,2017/11/8,50,700,2017,9,19,2,2017,11,8,3,5,700,710.9090909090909,700.6666666666666,703.7878787878788,898.4022578728462
2017/9/18,2017/11/8,51,700,2017,9,18,1,2017,11,8,3,6,700,712.0,700.6666666666666,704.1,906.8785936285936
2017/9/17,2017/11/8,52,820,2017,9,17,7,2017,11,8,3,6,700,713.3333333333334,701.3333333333334,704.4814814814814,916.7798742138364
2017/9/16,2017/11/8,53,700,2017,9,16,6,2017,11,8,3,6,700,700.0,701.3333333333334,704.875,925.7777777777778
2017/9/15,2017/11/8,54,700,2017,9,15,5,2017,11,8,3,6,700,700.0,701.6666666666666,705.3809523809523,935.656887755102
2017/9/14,2017/11/8,55,700,2017,9,14,4,2017,11,8,3,6,700,700.0,704.0,706.0,945.1503759398496
2017/9/13,2017/11/8,56,700,2017,9,13,3,2017,11,8,3,6,700,700.0,705.0,706.4,961.132183908046
2017/9/12,2017/11/8,57,700,2017,9,12,2,2017,11,8,3,6,700,700.0,707.3333333333334,706.75,972.7372881355932
2017/9/11,2017/11/8,58,700,2017,9,11,1,2017,11,8,3,6,700,700.0,704.3333333333334,706.5555555555555,981.7916666666666
2017/9/10,2017/11/8,59,700,2017,9,10,7,2017,11,8,3,6,700,700.0,707.3333333333334,707.6666666666666,990.0833333333334
2017/9/9,2017/11/8,60,700,2017,9,9,6,2017,11,8,3,6,700,700.0,708.0,708.0,991.3333333333334
2018/7/2,2018/7/3,1,1030,2018,7,2,1,2018,7,3,2,1,1030,882.9824561403509,882.3255813953489,917.9620341260102,862.2448867318024
2018/7/1,2018/7/3,2,1030,2018,7,1,7,2018,7,3,2,1,1030,880.3571428571429,878.75,903.6794053822683,821.9920778573473
2018/6/30,2018/7/3,3,900,2018,6,30,6,2018,7,3,2,1,900,877.6363636363636,859.5238095238095,886.7761553692882,812.10431568994
2018/6/29,2018/7/3,4,900,2018,6,29,5,2018,7,3,2,1,900,877.2222222222222,872.1621621621622,895.8158054405784,799.7342905935102
2018/6/28,2018/7/3,5,900,2018,6,28,4,2018,7,3,2,1,900,876.7924528301887,867.2972972972973,889.437108882082,797.5727724190807
2018/6/27,2018/7/3,6,900,2018,6,27,3,2018,7,3,2,1,900,876.3461538461538,874.8571428571429,892.481999122568,817.8520237460549
2018/6/26,2018/7/3,7,1030,2018,6,26,2,2018,7,3,2,1,900,875.8823529411765,899.375,903.6732623269232,836.7388099346514
2018/6/25,2018/7/3,8,1030,2018,6,25,1,2018,7,3,2,1,900,872.8,912.1212121212121,897.363808070538,846.4451798849881
2018/6/22,2018/7/3,11,1030,2018,6,22,5,2018,7,3,2,2,900,869.5918367346939,930.9677419354839,895.0357206517052,807.9044864749817
2018/6/21,2018/7/3,12,1030,2018,6,21,4,2018,7,3,2,2,900,866.25,924.2424242424242,872.9390832114716,809.2292444991687
2018/6/20,2018/7/3,13,1030,2018,6,20,3,2018,7,3,2,2,900,862.7659574468086,961.5625,897.8021124473463,823.3679525920409
2018/6/20,2018/7/3,13,940,2018,6,20,3,2018,7,3,2,2,900,859.1304347826087,961.5625,897.8021124473463,823.3679525920409
2018/6/19,2018/7/3,14,940,2018,6,19,2,2018,7,3,2,2,900,857.3333333333334,1006.0714285714286,920.8779869509772,835.9645837181025
2018/6/16,2018/7/3,17,940,2018,6,16,6,2018,7,3,2,2,900,855.4545454545455,961.8518518518518,891.2630712418795,830.1871031776021
2018/6/15,2018/7/3,18,940,2018,6,15,5,2018,7,3,2,2,900,853.4883720930233,935.7142857142857,872.0820080963658,816.9531271305608
2018/6/14,2018/7/3,19,940,2018,6,14,4,2018,7,3,2,2,900,851.4285714285714,930.7142857142857,872.7663137358992,838.1438712327807
2018/6/13,2018/7/3,20,940,2018,6,13,3,2018,7,3,2,2,900,849.2682926829268,945.5172413793103,896.9817565026941,834.4623286108833
2018/6/12,2018/7/3,21,940,2018,6,12,2,2018,7,3,2,3,900,847.0,967.1428571428571,908.5070443508326,833.862228659662
2018/6/11,2018/7/3,22,940,2018,6,11,1,2018,7,3,2,3,900,844.6153846153846,935.3333333333334,875.8906849156849,828.7191657018564
2018/6/10,2018/7/3,23,940,2018,6,10,7,2018,7,3,2,3,900,842.1052631578947,948.5714285714286,901.9100663619304,832.5430829498956
2018/6/9,2018/7/3,24,940,2018,6,9,6,2018,7,3,2,3,900,839.4594594594595,915.5555555555555,879.0411369602979,822.5230911848059
2018/6/8,2018/7/3,25,940,2018,6,8,5,2018,7,3,2,3,900,836.6666666666666,902.4137931034483,851.7826347392377,830.7990568601774
2018/6/7,2018/7/3,26,940,2018,6,7,4,2018,7,3,2,3,900,833.7142857142857,892.0689655172414,852.1163239313676,816.1800237692509
2018/6/6,2018/7/3,27,940,2018,6,6,3,2018,7,3,2,3,900,830.5882352941177,931.4285714285714,891.2955850412014,829.8165023050474
2018/6/5,2018/7/3,28,940,2018,6,5,2,2018,7,3,2,3,900,827.2727272727273,935.925925925926,898.0277529224843,829.0834871923106
2018/6/4,2018/7/3,29,940,2018,6,4,1,2018,7,3,2,3,900,823.75,910.6896551724138,877.6989188469017,818.8040906489672
2018/6/3,2018/7/3,30,820,2018,6,3,7,2018,7,3,2,3,820,820.0,909.6551724137931,881.6063985165848,827.4190418176066
2018/6/2,2018/7/3,31,820,2018,6,2,6,2018,7,3,2,4,820,820.0,887.7777777777778,870.9650389744012,826.6426540068618
2018/6/1,2018/7/3,32,820,2018,6,1,5,2018,7,3,2,4,820,820.0,853.7931034482758,833.9193728431427,821.0945028118568
2018/5/31,2018/7/3,33,820,2018,5,31,4,2018,7,3,2,4,820,820.0,873.5714285714286,855.9509447722502,825.2092242041422
2018/5/30,2018/7/3,34,820,2018,5,30,3,2018,7,3,2,4,820,820.0,896.4285714285714,883.3865672802009,824.583944241397
2018/5/29,2018/7/3,35,820,2018,5,29,2,2018,7,3,2,4,820,820.0,903.9285714285714,892.358010881458,823.912161359288
2018/5/28,2018/7/3,36,820,2018,5,28,1,2018,7,3,2,4,820,820.0,891.4285714285714,882.9577436452438,814.1953049175519
2018/5/27,2018/7/3,37,820,2018,5,27,7,2018,7,3,2,4,820,820.0,888.2142857142857,889.1777315076228,804.2068509615384
2018/5/26,2018/7/3,38,820,2018,5,26,6,2018,7,3,2,4,820,820.0,867.5,870.1329895001478,820.6052160399985
2018/5/25,2018/7/3,39,820,2018,5,25,5,2018,7,3,2,4,820,820.0,842.258064516129,838.6425702628367,820.8776350461134
2018/5/24,2018/7/3,40,820,2018,5,24,4,2018,7,3,2,4,820,820.0,873.1034482758621,870.1165295684352,820.3232636928288
2018/5/23,2018/7/3,41,820,2018,5,23,3,2018,7,3,2,5,820,820.0,882.6666666666666,882.2784461152881,819.7142135642135
2018/5/22,2018/7/3,42,820,2018,5,22,2,2018,7,3,2,5,820,820.0,884.3333333333334,874.8505430242272,810.6857870482659
2018/5/21,2018/7/3,43,820,2018,5,21,1,2018,7,3,2,5,820,820.0,873.1034482758621,876.2223230490018,818.2961988304093
2018/5/20,2018/7/3,44,820,2018,5,20,7,2018,7,3,2,5,820,820.0,876.0,874.5087719298245,817.704850361197
2018/5/19,2018/7/3,45,820,2018,5,19,6,2018,7,3,2,5,820,820.0,874.1935483870968,872.6723592662871,817.0604575163399
2018/5/18,2018/7/3,46,820,2018,5,18,5,2018,7,3,2,5,820,820.0,859.0909090909091,854.462789661319,802.9114583333333
2018/5/17,2018/7/3,47,820,2018,5,17,4,2018,7,3,2,5,820,820.0,874.1935483870968,872.2657450076805,814.8998015873015
2018/5/16,2018/7/3,48,820,2018,5,16,3,2018,7,3,2,5,820,820.0,874.1935483870968,872.1322226160936,811.2071369490724
2018/5/15,2018/7/3,49,820,2018,5,15,2,2018,7,3,2,5,820,820.0,874.1935483870968,871.9789081885856,813.4804442868959
2018/5/14,2018/7/3,50,820,2018,5,14,1,2018,7,3,2,5,820,820.0,875.1612903225806,871.8010752688172,810.5986790986791
2018/5/13,2018/7/3,51,820,2018,5,13,7,2018,7,3,2,6,820,820.0,875.1612903225806,871.4956011730205,809.6479797979797
2018/5/12,2018/7/3,52,820,2018,5,12,6,2018,7,3,2,6,820,820.0,870.6451612903226,871.1290322580645,808.6087542087542
2018/5/11,2018/7/3,53,820,2018,5,11,5,2018,7,3,2,6,820,820.0,860.9375,860.9895833333334,807.576851851852
2018/5/10,2018/7/3,54,820,2018,5,10,4,2018,7,3,2,6,820,820.0,870.6451612903226,871.1981566820277,806.6097883597884
2018/5/9,2018/7/3,55,820,2018,5,9,3,2018,7,3,2,6,820,820.0,870.6451612903226,871.2903225806451,801.6796875
2018/5/8,2018/7/3,56,820,2018,5,8,2,2018,7,3,2,6,820,820.0,870.6451612903226,871.4193548387096,805.8678955453148
2018/5/7,2018/7/3,57,820,2018,5,7,1,2018,7,3,2,6,820,820.0,883.125,883.125,805.5752688172042
2018/5/6,2018/7/3,58,820,2018,5,6,7,2018,7,3,2,6,820,820.0,871.6129032258065,871.6129032258065,802.9166666666666
2018/5/5,2018/7/3,59,820,2018,5,5,6,2018,7,3,2,6,820,820.0,871.6129032258065,871.6129032258065,802.2222222222223
2018/5/4,2018/7/3,60,820,2018,5,4,5,2018,7,3,2,6,820,820.0,871.6129032258065,871.6129032258065,795.78125
2018/8/31,2018/10/12,42,1360,2018,8,31,5,2018,10,12,5,5,1360,1360.0,820.5263157894736,849.0869200865942,939.2628646419233
2018/8/30,2018/10/12,43,1360,2018,8,30,4,2018,10,12,5,5,1360,1360.0,827.1794871794872,853.9580367459622,914.1875610557888
2018/8/29,2018/10/12,44,1360,2018,8,29,3,2018,10,12,5,5,1360,1360.0,828.974358974359,857.4882247095869,904.1210743863184
2018/8/28,2018/10/12,45,1360,2018,8,28,2,2018,10,12,5,5,1360,1360.0,837.1794871794872,865.3902714932128,930.6317209810754
2018/8/27,2018/10/12,46,1360,2018,8,27,1,2018,10,12,5,5,1360,1360.0,819.5833333333334,863.6862088585434,899.8810785174421
2018/8/26,2018/10/12,47,1360,2018,8,26,7,2018,10,12,5,5,1360,1360.0,815.7142857142857,866.7411508559467,923.3929362818252
2018/8/25,2018/10/12,48,1360,2018,8,25,6,2018,10,12,5,5,1360,1360.0,821.8367346938776,876.0570381998954,922.4563145188145
2018/8/24,2018/10/12,49,1360,2018,8,24,5,2018,10,12,5,5,1360,1360.0,827.8,890.1364801864802,922.6478510596156
2018/8/23,2018/10/12,50,1360,2018,8,23,4,2018,10,12,5,5,1360,1360.0,837.2549019607843,898.4022578728462,925.4223356009069
2018/8/22,2018/10/12,51,1360,2018,8,22,3,2018,10,12,5,6,1360,1360.0,836.9230769230769,906.8785936285936,910.4183673469389
2018/8/21,2018/10/12,52,1360,2018,8,21,2,2018,10,12,5,6,1360,1360.0,849.433962264151,916.7798742138364,931.8439716312056
2018/8/20,2018/10/12,53,1360,2018,8,20,1,2018,10,12,5,6,1360,1360.0,866.5454545454545,925.7777777777778,930.7238612836438
2018/8/19,2018/10/12,54,1360,2018,8,19,7,2018,10,12,5,6,1360,1360.0,885.8928571428571,935.656887755102,951.5396825396826
2018/8/18,2018/10/12,55,1360,2018,8,18,6,2018,10,12,5,6,1360,1360.0,903.6842105263158,945.1503759398496,960.7121212121212
2018/8/17,2018/10/12,56,1360,2018,8,17,5,2018,10,12,5,6,1360,1360.0,926.3793103448276,961.132183908046,950.953488372093
2018/8/16,2018/10/12,57,1360,2018,8,16,4,2018,10,12,5,6,1360,1360.0,946.7796610169491,972.7372881355932,944.8214285714286
2018/8/15,2018/10/12,58,1360,2018,8,15,3,2018,10,12,5,6,1360,1360.0,964.6666666666666,981.7916666666666,939.3650793650793
2018/8/14,2018/10/12,59,1360,2018,8,14,2,2018,10,12,5,6,1360,1360.0,985.5,990.0833333333334,946.3414634146342
2018/8/13,2018/10/12,60,1360,2018,8,13,1,2018,10,12,5,6,1360,1360.0,991.3333333333334,991.3333333333334,954.8780487804878
2018/8/31,2018/10/8,38,1030,2018,8,31,5,2018,10,8,1,4,1030,1030.0,771.6666666666666,803.2621342736142,925.1953844661858
2018/8/30,2018/10/8,39,1030,2018,8,30,4,2018,10,8,1,4,1030,1030.0,787.8378378378378,815.848005114932,897.5149980936192
2018/8/29,2018/10/8,40,1030,2018,8,29,3,2018,10,8,1,4,1030,1030.0,795.0,822.1331662837144,933.6008609486681
2018/8/28,2018/10/8,41,1030,2018,8,28,2,2018,10,8,1,5,1030,1030.0,802.4324324324324,827.2264260762713,932.9537783084259
2018/8/27,2018/10/8,42,1030,2018,8,27,1,2018,10,8,1,5,1030,1030.0,820.5263157894736,849.0869200865942,939.2628646419233
2018/8/26,2018/10/8,43,1030,2018,8,26,7,2018,10,8,1,5,1030,1030.0,827.1794871794872,853.9580367459622,914.1875610557888
2018/8/25,2018/10/8,44,1030,2018,8,25,6,2018,10,8,1,5,1030,1030.0,828.974358974359,857.4882247095869,904.1210743863184
2018/8/24,2018/10/8,45,1030,2018,8,24,5,2018,10,8,1,5,1030,1030.0,837.1794871794872,865.3902714932128,930.6317209810754
2018/8/23,2018/10/8,46,1030,2018,8,23,4,2018,10,8,1,5,1030,1030.0,819.5833333333334,863.6862088585434,899.8810785174421
2018/8/22,2018/10/8,47,1030,2018,8,22,3,2018,10,8,1,5,1030,1030.0,815.7142857142857,866.7411508559467,923.3929362818252
2018/8/21,2018/10/8,48,1030,2018,8,21,2,2018,10,8,1,5,1030,1030.0,821.8367346938776,876.0570381998954,922.4563145188145
